"user","timestamp","x","y","z","distancefromobject"
"Larry.Jones@test.com","1655564438781","1.0","0.0","0.0","219"
"Larry.Jones@test.com","1655564438781","0.0","0.0","-1.0","219"
"Sean.Gonzalez@test.com","1655564439379","1.0","1.0","0.0","273"
"Sean.Gonzalez@test.com","1655564439379","-1.0","0.0","-1.0","273"
"Sean.Gonzalez@test.com","1655564439379","1.0","-1.0","-1.0","273"
"Santosh.Smith@test.com","1655564440083","1.0","1.0","0.0","280"
"Santosh.Smith@test.com","1655564440083","-1.0","-1.0","-1.0","280"
"Santosh.Smith@test.com","1655564440083","0.0","1.0","-1.0","280"
"Craig.Fibonnaci@test.com","1655564440115","1.0","-1.0","0.0","258"
"Craig.Fibonnaci@test.com","1655564440115","-1.0","0.0","0.0","258"
"Craig.Fibonnaci@test.com","1655564440115","0.0","0.0","-1.0","258"
"Jaya.Fibonnaci@test.com","1655564440373","0.0","-1.0","-1.0","274"
"Jaya.Fibonnaci@test.com","1655564440373","0.0","0.0","-1.0","274"
"Jaya.Fibonnaci@test.com","1655564440373","-1.0","0.0","0.0","274"
"Jaya.Clayton@test.com","1655564440407","-1.0","0.0","-1.0","233"
"Jaya.Clayton@test.com","1655564440407","0.0","1.0","-1.0","233"
"Lyn.Doshi@test.com","1655564440652","1.0","1.0","0.0","290"
"Lyn.Doshi@test.com","1655564440652","1.0","0.0","0.0","290"
"Lyn.Doshi@test.com","1655564440652","-1.0","1.0","0.0","290"
"Jerry.Spencer@test.com","1655564441278","1.0","-1.0","-1.0","229"
"Jerry.Spencer@test.com","1655564441278","1.0","-1.0","0.0","229"
"Jerry.Spencer@test.com","1655564441278","-1.0","-1.0","-1.0","229"
"Gail.Habschied@test.com","1655564441345","0.0","1.0","-1.0","280"
"Gail.Habschied@test.com","1655564441345","0.0","-1.0","0.0","280"
"Gail.Habschied@test.com","1655564441345","1.0","1.0","0.0","280"
"Craig.Clayton@test.com","1655564441569","1.0","0.0","-1.0","203"
"Craig.Clayton@test.com","1655564441569","-1.0","0.0","0.0","203"
"Craig.Clayton@test.com","1655564441569","1.0","-1.0","0.0","203"
"Eric.Fibonnaci@test.com","1655564441581","-1.0","-1.0","-1.0","296"
"Eric.Fibonnaci@test.com","1655564441581","-1.0","1.0","0.0","296"
"Eric.Fibonnaci@test.com","1655564441581","-1.0","1.0","-1.0","296"
"Ben.Mitra@test.com","1655564441858","-1.0","-1.0","0.0","245"
"Ben.Mitra@test.com","1655564441858","-1.0","0.0","-1.0","245"
"Ben.Mitra@test.com","1655564441858","1.0","1.0","0.0","245"
"Christina.Clayton@test.com","1655564442113","-1.0","1.0","-1.0","284"
"Christina.Clayton@test.com","1655564442113","0.0","-1.0","-1.0","284"
"Christina.Clayton@test.com","1655564442113","-1.0","-1.0","0.0","284"
"Frank.Staples@test.com","1655564442260","-1.0","1.0","-1.0","277"
"Frank.Staples@test.com","1655564442260","1.0","1.0","0.0","277"
"Frank.Staples@test.com","1655564442260","-1.0","1.0","0.0","277"
"Christina.Mitra@test.com","1655564442305","1.0","0.0","0.0","221"
"Christina.Mitra@test.com","1655564442305","0.0","0.0","-1.0","221"
"Christina.Mitra@test.com","1655564442305","0.0","0.0","0.0","221"
"Travis.Clark@test.com","1655564443077","1.0","-1.0","-1.0","238"
"Travis.Clark@test.com","1655564443077","0.0","-1.0","0.0","238"
"Travis.Clark@test.com","1655564443077","0.0","1.0","0.0","238"
"Jason.Spencer@test.com","1655564443283","0.0","1.0","-1.0","285"
"Jason.Spencer@test.com","1655564443283","1.0","0.0","-1.0","285"
"Jason.Spencer@test.com","1655564443283","0.0","0.0","0.0","285"
"Santosh.Smith@test.com","1655564443416","-1.0","-1.0","0.0","206"
"Santosh.Smith@test.com","1655564443416","0.0","0.0","0.0","206"
"Eric.Phillips@test.com","1655564443583","1.0","1.0","-1.0","210"
"Eric.Phillips@test.com","1655564443583","0.0","1.0","-1.0","210"
"Eric.Phillips@test.com","1655564443583","1.0","-1.0","-1.0","210"
"Jerry.Anandh@test.com","1655564444022","-1.0","-1.0","0.0","258"
"Jerry.Anandh@test.com","1655564444022","1.0","0.0","0.0","258"
"Jerry.Anandh@test.com","1655564444022","1.0","1.0","0.0","258"
"Frank.Anandh@test.com","1655564444774","0.0","0.0","-1.0","292"
"Frank.Anandh@test.com","1655564444774","-1.0","-1.0","0.0","292"
"Frank.Anandh@test.com","1655564444774","-1.0","-1.0","-1.0","292"
"Suresh.Davis@test.com","1655564446382","0.0","0.0","-1.0","291"
"Suresh.Davis@test.com","1655564446382","1.0","1.0","0.0","291"
"Suresh.Davis@test.com","1655564446382","0.0","-1.0","-1.0","291"
"Sean.Doshi@test.com","1655564446382","0.0","1.0","-1.0","291"
"Sean.Doshi@test.com","1655564446382","1.0","1.0","-1.0","291"
"Sean.Doshi@test.com","1655564446382","1.0","-1.0","-1.0","291"
"Suresh.Davis@test.com","1655564446382","0.0","0.0","-1.0","206"
"Suresh.Davis@test.com","1655564446382","1.0","1.0","0.0","206"
"Suresh.Davis@test.com","1655564446382","0.0","-1.0","-1.0","206"
"Sean.Doshi@test.com","1655564446382","0.0","1.0","-1.0","206"
"Sean.Doshi@test.com","1655564446382","1.0","1.0","-1.0","206"
"Sean.Doshi@test.com","1655564446382","1.0","-1.0","-1.0","206"
"Travis.Clayton@test.com","1655564446793","-1.0","-1.0","-1.0","278"
"Travis.Clayton@test.com","1655564446793","1.0","-1.0","-1.0","278"
"Travis.Clayton@test.com","1655564446793","0.0","-1.0","0.0","278"
"Gail.Spencer@test.com","1655564446938","-1.0","0.0","-1.0","233"
"Gail.Spencer@test.com","1655564446938","0.0","-1.0","0.0","233"
"Gail.Spencer@test.com","1655564446938","1.0","0.0","0.0","233"
"Edward.Davis@test.com","1655564447359","0.0","1.0","0.0","213"
"Edward.Davis@test.com","1655564447359","1.0","-1.0","0.0","213"
"Travis.Spencer@test.com","1655564447419","0.0","1.0","-1.0","216"
"Travis.Spencer@test.com","1655564447419","-1.0","-1.0","0.0","216"
"Travis.Spencer@test.com","1655564447419","0.0","-1.0","0.0","216"
"Lyn.Huey@test.com","1655564447424","-1.0","1.0","0.0","275"
"Lyn.Huey@test.com","1655564447424","-1.0","0.0","-1.0","275"
"Jaya.Sanchez@test.com","1655564447929","-1.0","-1.0","0.0","281"
"Jaya.Sanchez@test.com","1655564447929","0.0","0.0","0.0","281"
"Jaya.Sanchez@test.com","1655564447929","0.0","-1.0","-1.0","281"
"Frank.Jones@test.com","1655564448145","-1.0","1.0","0.0","297"
"Frank.Jones@test.com","1655564448145","1.0","1.0","0.0","297"
"Frank.Jones@test.com","1655564448145","0.0","-1.0","0.0","297"
"Ashley.Olson@test.com","1655564448186","0.0","1.0","-1.0","280"
"Ashley.Olson@test.com","1655564448186","0.0","0.0","-1.0","280"
"Ashley.Olson@test.com","1655564448186","0.0","-1.0","0.0","280"
"Senthil.Doshi@test.com","1655564448216","1.0","-1.0","0.0","291"
"Senthil.Doshi@test.com","1655564448216","-1.0","-1.0","0.0","291"
"Senthil.Doshi@test.com","1655564448216","0.0","-1.0","0.0","291"
"Gail.Lincoln@test.com","1655564448225","-1.0","0.0","0.0","256"
"Gail.Lincoln@test.com","1655564448225","1.0","1.0","-1.0","256"
"Gail.Lincoln@test.com","1655564448225","1.0","-1.0","0.0","256"
"Ben.Doshi@test.com","1655564448372","0.0","1.0","0.0","243"
"Ben.Doshi@test.com","1655564448372","-1.0","1.0","-1.0","243"
"Ben.Doshi@test.com","1655564448372","1.0","1.0","-1.0","243"
"Chris.Harris@test.com","1655564448424","-1.0","0.0","-1.0","286"
"Chris.Harris@test.com","1655564448424","0.0","1.0","-1.0","286"
"Chris.Harris@test.com","1655564448424","1.0","-1.0","0.0","286"
"Travis.Doshi@test.com","1655564448599","0.0","1.0","-1.0","281"
"Travis.Doshi@test.com","1655564448599","1.0","1.0","0.0","281"
"Travis.Doshi@test.com","1655564448599","1.0","1.0","-1.0","281"
"Sean.Harris@test.com","1655564448780","1.0","1.0","-1.0","267"
"Sean.Harris@test.com","1655564448780","1.0","1.0","0.0","267"
"Sarah.Jefferson@test.com","1655564448836","-1.0","-1.0","-1.0","214"
"Sarah.Jefferson@test.com","1655564448836","0.0","-1.0","-1.0","214"
"Sarah.Jefferson@test.com","1655564448836","-1.0","0.0","-1.0","214"
"David.Clark@test.com","1655564448983","-1.0","1.0","0.0","272"
"David.Clark@test.com","1655564448983","0.0","1.0","-1.0","272"
"David.Clark@test.com","1655564448983","-1.0","0.0","-1.0","272"
"Larry.Olson@test.com","1655564449062","1.0","-1.0","-1.0","206"
"Larry.Olson@test.com","1655564449062","-1.0","0.0","-1.0","206"
"Larry.Olson@test.com","1655564449062","0.0","0.0","0.0","206"
"Jacob.Smith@test.com","1655564449062","0.0","-1.0","0.0","206"
"Jacob.Smith@test.com","1655564449062","0.0","1.0","-1.0","206"
"Jacob.Smith@test.com","1655564449062","0.0","0.0","-1.0","206"
"Larry.Olson@test.com","1655564449062","1.0","-1.0","-1.0","205"
"Larry.Olson@test.com","1655564449062","-1.0","0.0","-1.0","205"
"Larry.Olson@test.com","1655564449062","0.0","0.0","0.0","205"
"Jacob.Smith@test.com","1655564449062","0.0","-1.0","0.0","205"
"Jacob.Smith@test.com","1655564449062","0.0","1.0","-1.0","205"
"Jacob.Smith@test.com","1655564449062","0.0","0.0","-1.0","205"
"Liz.Howard@test.com","1655564449327","0.0","1.0","0.0","230"
"Liz.Howard@test.com","1655564449327","0.0","-1.0","-1.0","230"
"Liz.Howard@test.com","1655564449327","0.0","0.0","-1.0","230"
"Chris.Olson@test.com","1655564449382","-1.0","1.0","0.0","227"
"Chris.Olson@test.com","1655564449382","-1.0","0.0","0.0","227"
"Chris.Olson@test.com","1655564449382","0.0","1.0","-1.0","227"
"Travis.Gonzalez@test.com","1655564450087","0.0","1.0","0.0","220"
"Travis.Gonzalez@test.com","1655564450087","0.0","1.0","-1.0","220"
"Travis.Gonzalez@test.com","1655564450087","-1.0","0.0","0.0","220"
"Christina.Spencer@test.com","1655564450371","1.0","1.0","-1.0","245"
"Christina.Spencer@test.com","1655564450371","-1.0","0.0","-1.0","245"
"Christina.Spencer@test.com","1655564450371","0.0","1.0","-1.0","245"
"Danny.Jones@test.com","1655564451646","-1.0","0.0","0.0","246"
"Danny.Jones@test.com","1655564451646","1.0","0.0","-1.0","246"
"Danny.Jones@test.com","1655564451646","0.0","1.0","-1.0","246"
"Danny.Staples@test.com","1655564452142","0.0","1.0","0.0","289"
"Danny.Staples@test.com","1655564452142","1.0","1.0","-1.0","289"
"Danny.Staples@test.com","1655564452142","-1.0","0.0","0.0","289"
"Travis.Habschied@test.com","1655564452473","0.0","-1.0","0.0","249"
"Travis.Habschied@test.com","1655564452473","1.0","0.0","-1.0","249"
"Travis.Habschied@test.com","1655564452473","-1.0","1.0","-1.0","249"
"Gail.Hansen@test.com","1655564452613","0.0","0.0","0.0","275"
"Gail.Hansen@test.com","1655564452613","1.0","-1.0","0.0","275"
"Gail.Hansen@test.com","1655564452613","1.0","1.0","0.0","275"
"Ben.Jones@test.com","1655564452953","0.0","0.0","-1.0","205"
"Ben.Jones@test.com","1655564452953","1.0","-1.0","0.0","205"
"Ben.Jones@test.com","1655564452953","1.0","1.0","-1.0","205"
"Sarah.Anandh@test.com","1655564453550","-1.0","-1.0","0.0","279"
"Sarah.Anandh@test.com","1655564453550","1.0","0.0","-1.0","279"
"Sarah.Anandh@test.com","1655564453550","0.0","-1.0","0.0","279"
"Gail.Mitra@test.com","1655564453550","1.0","1.0","-1.0","279"
"Gail.Mitra@test.com","1655564453550","-1.0","1.0","0.0","279"
"Gail.Mitra@test.com","1655564453550","-1.0","1.0","-1.0","279"
"Sarah.Anandh@test.com","1655564453550","-1.0","-1.0","0.0","273"
"Sarah.Anandh@test.com","1655564453550","1.0","0.0","-1.0","273"
"Sarah.Anandh@test.com","1655564453550","0.0","-1.0","0.0","273"
"Gail.Mitra@test.com","1655564453550","1.0","1.0","-1.0","273"
"Gail.Mitra@test.com","1655564453550","-1.0","1.0","0.0","273"
"Gail.Mitra@test.com","1655564453550","-1.0","1.0","-1.0","273"
"Jaya.Habschied@test.com","1655564454759","1.0","-1.0","0.0","211"
"Jaya.Habschied@test.com","1655564454759","0.0","-1.0","0.0","211"
"Jaya.Habschied@test.com","1655564454759","1.0","-1.0","-1.0","211"
"Edward.Davis@test.com","1655564454759","0.0","0.0","-1.0","211"
"Edward.Davis@test.com","1655564454759","-1.0","-1.0","0.0","211"
"Edward.Davis@test.com","1655564454759","1.0","0.0","0.0","211"
"Jaya.Habschied@test.com","1655564454759","1.0","-1.0","0.0","276"
"Jaya.Habschied@test.com","1655564454759","0.0","-1.0","0.0","276"
"Jaya.Habschied@test.com","1655564454759","1.0","-1.0","-1.0","276"
"Edward.Davis@test.com","1655564454759","0.0","0.0","-1.0","276"
"Edward.Davis@test.com","1655564454759","-1.0","-1.0","0.0","276"
"Edward.Davis@test.com","1655564454759","1.0","0.0","0.0","276"
"David.Ahmed@test.com","1655564455569","1.0","-1.0","-1.0","258"
"David.Ahmed@test.com","1655564455569","-1.0","0.0","0.0","258"
"David.Ahmed@test.com","1655564455569","0.0","-1.0","-1.0","258"
"Frank.Jackson@test.com","1655564455746","1.0","-1.0","-1.0","239"
"Frank.Jackson@test.com","1655564455746","1.0","0.0","0.0","239"
"Danny.Howard@test.com","1655564455832","-1.0","1.0","0.0","260"
"Danny.Howard@test.com","1655564455832","0.0","1.0","-1.0","260"
"Danny.Howard@test.com","1655564455832","-1.0","0.0","-1.0","260"
"Jason.Jefferson@test.com","1655564456087","-1.0","1.0","0.0","239"
"Jason.Jefferson@test.com","1655564456087","0.0","1.0","-1.0","239"
"Jason.Jefferson@test.com","1655564456087","0.0","1.0","0.0","239"
"Jaya.Doshi@test.com","1655564456667","-1.0","1.0","-1.0","240"
"Jaya.Doshi@test.com","1655564456667","1.0","1.0","-1.0","240"
"Jaya.Doshi@test.com","1655564456667","0.0","-1.0","-1.0","240"
"Edward.Khatib@test.com","1655564456840","-1.0","-1.0","0.0","222"
"Edward.Khatib@test.com","1655564456840","0.0","0.0","0.0","222"
"Edward.Khatib@test.com","1655564456840","-1.0","0.0","0.0","222"
"Chris.Huey@test.com","1655564456846","0.0","-1.0","-1.0","251"
"Chris.Huey@test.com","1655564456846","-1.0","0.0","-1.0","251"
"Chris.Huey@test.com","1655564456846","1.0","1.0","0.0","251"
"Jason.Gonzalez@test.com","1655564457117","-1.0","0.0","-1.0","224"
"Jason.Gonzalez@test.com","1655564457117","-1.0","1.0","-1.0","224"
"Jason.Gonzalez@test.com","1655564457117","0.0","-1.0","0.0","224"
"Ashley.Jefferson@test.com","1655564457290","1.0","1.0","-1.0","261"
"Ashley.Jefferson@test.com","1655564457290","-1.0","1.0","0.0","261"
"Ashley.Jefferson@test.com","1655564457290","0.0","0.0","0.0","261"
"Jane.Abram@test.com","1655564457353","-1.0","-1.0","0.0","257"
"Jane.Abram@test.com","1655564457353","0.0","1.0","-1.0","257"
"Jane.Abram@test.com","1655564457353","-1.0","0.0","-1.0","257"
"Lyn.Spencer@test.com","1655564457379","0.0","1.0","0.0","232"
"Lyn.Spencer@test.com","1655564457379","-1.0","-1.0","-1.0","232"
"Lyn.Spencer@test.com","1655564457379","0.0","1.0","-1.0","232"
"Manoj.Anderson@test.com","1655564459073","0.0","1.0","-1.0","213"
"Manoj.Anderson@test.com","1655564459073","1.0","0.0","0.0","213"
"Manoj.Anderson@test.com","1655564459073","1.0","0.0","-1.0","213"
"Bobby.Olson@test.com","1655564459391","1.0","-1.0","0.0","290"
"Bobby.Olson@test.com","1655564459391","-1.0","1.0","-1.0","290"
"Bobby.Olson@test.com","1655564459391","0.0","0.0","-1.0","290"
"Angie.Olson@test.com","1655564459416","-1.0","1.0","-1.0","229"
"Angie.Olson@test.com","1655564459416","1.0","-1.0","0.0","229"
"Angie.Olson@test.com","1655564459416","1.0","1.0","0.0","229"
"Frank.Jefferson@test.com","1655564460224","0.0","1.0","-1.0","217"
"Frank.Jefferson@test.com","1655564460224","0.0","1.0","0.0","217"
"Frank.Jefferson@test.com","1655564460224","1.0","0.0","0.0","217"
"Jerry.Lincoln@test.com","1655564460340","1.0","0.0","0.0","211"
"Jerry.Lincoln@test.com","1655564460340","-1.0","-1.0","0.0","211"
"Jerry.Lincoln@test.com","1655564460340","0.0","0.0","0.0","211"
"Sean.Howard@test.com","1655564461770","0.0","0.0","0.0","232"
"Sean.Howard@test.com","1655564461770","0.0","1.0","0.0","232"
"Sean.Howard@test.com","1655564461770","0.0","0.0","-1.0","232"
"Senthil.Lincoln@test.com","1655564462580","-1.0","-1.0","-1.0","242"
"Senthil.Lincoln@test.com","1655564462580","0.0","1.0","0.0","242"
"Senthil.Lincoln@test.com","1655564462580","1.0","0.0","0.0","242"
"Jerry.Jones@test.com","1655564462698","-1.0","0.0","-1.0","255"
"Jerry.Jones@test.com","1655564462698","0.0","1.0","-1.0","255"
"Jerry.Jones@test.com","1655564462698","0.0","0.0","-1.0","255"
"Bobby.Spencer@test.com","1655564462815","0.0","1.0","-1.0","290"
"Bobby.Spencer@test.com","1655564462815","-1.0","-1.0","0.0","290"
"Bobby.Spencer@test.com","1655564462815","0.0","-1.0","-1.0","290"
"John.Clayton@test.com","1655564463335","1.0","0.0","0.0","232"
"John.Clayton@test.com","1655564463335","-1.0","0.0","0.0","232"
"John.Clayton@test.com","1655564463335","0.0","0.0","-1.0","232"
"Danny.Mitra@test.com","1655564463432","-1.0","1.0","0.0","231"
"Danny.Mitra@test.com","1655564463432","-1.0","0.0","-1.0","231"
"Danny.Mitra@test.com","1655564463432","0.0","0.0","-1.0","231"
"Neeraj.Clayton@test.com","1655564463432","-1.0","0.0","-1.0","231"
"Neeraj.Clayton@test.com","1655564463432","-1.0","0.0","0.0","231"
"Neeraj.Clayton@test.com","1655564463432","0.0","0.0","-1.0","231"
"Danny.Mitra@test.com","1655564463432","-1.0","1.0","0.0","212"
"Danny.Mitra@test.com","1655564463432","-1.0","0.0","-1.0","212"
"Danny.Mitra@test.com","1655564463432","0.0","0.0","-1.0","212"
"Neeraj.Clayton@test.com","1655564463432","-1.0","0.0","-1.0","212"
"Neeraj.Clayton@test.com","1655564463432","-1.0","0.0","0.0","212"
"Neeraj.Clayton@test.com","1655564463432","0.0","0.0","-1.0","212"
"Edward.Gonzalez@test.com","1655564463666","1.0","1.0","0.0","260"
"Edward.Gonzalez@test.com","1655564463666","0.0","-1.0","-1.0","260"
"Edward.Gonzalez@test.com","1655564463666","-1.0","-1.0","0.0","260"
"Ben.Clayton@test.com","1655564463958","-1.0","0.0","-1.0","274"
"Ben.Clayton@test.com","1655564463958","1.0","0.0","0.0","274"
"Ben.Clayton@test.com","1655564463958","1.0","1.0","0.0","274"
"Travis.Spencer@test.com","1655564464219","0.0","1.0","0.0","223"
"Travis.Spencer@test.com","1655564464219","1.0","0.0","0.0","223"
"Travis.Spencer@test.com","1655564464219","-1.0","1.0","-1.0","223"
"Jason.Jefferson@test.com","1655564464219","1.0","0.0","-1.0","223"
"Jason.Jefferson@test.com","1655564464219","1.0","-1.0","0.0","223"
"Jason.Jefferson@test.com","1655564464219","1.0","0.0","0.0","223"
"Travis.Spencer@test.com","1655564464219","0.0","1.0","0.0","284"
"Travis.Spencer@test.com","1655564464219","1.0","0.0","0.0","284"
"Travis.Spencer@test.com","1655564464219","-1.0","1.0","-1.0","284"
"Jason.Jefferson@test.com","1655564464219","1.0","0.0","-1.0","284"
"Jason.Jefferson@test.com","1655564464219","1.0","-1.0","0.0","284"
"Jason.Jefferson@test.com","1655564464219","1.0","0.0","0.0","284"
"Christina.Doshi@test.com","1655564464644","0.0","0.0","0.0","271"
"Christina.Doshi@test.com","1655564464644","-1.0","0.0","-1.0","271"
"Christina.Doshi@test.com","1655564464644","1.0","1.0","0.0","271"
"Sarah.Jones@test.com","1655564465873","1.0","-1.0","-1.0","248"
"Sarah.Jones@test.com","1655564465873","0.0","1.0","0.0","248"
"Sarah.Jones@test.com","1655564465873","1.0","-1.0","0.0","248"
"Frank.Khatib@test.com","1655564465947","0.0","0.0","0.0","211"
"Frank.Khatib@test.com","1655564465947","-1.0","-1.0","0.0","211"
"Frank.Khatib@test.com","1655564465947","0.0","-1.0","0.0","211"
"Travis.Howard@test.com","1655564466052","1.0","1.0","0.0","267"
"Travis.Howard@test.com","1655564466052","0.0","1.0","0.0","267"
"Travis.Howard@test.com","1655564466052","1.0","0.0","0.0","267"
"Spencer.Davis@test.com","1655564466396","-1.0","-1.0","-1.0","256"
"Spencer.Davis@test.com","1655564466396","1.0","0.0","-1.0","256"
"Spencer.Davis@test.com","1655564466396","-1.0","0.0","0.0","256"
"Jaya.Abram@test.com","1655564467148","1.0","-1.0","-1.0","206"
"Jaya.Abram@test.com","1655564467148","1.0","1.0","0.0","206"
"Jaya.Abram@test.com","1655564467148","1.0","1.0","-1.0","206"
"Ben.Abram@test.com","1655564467330","-1.0","0.0","-1.0","204"
"Ben.Abram@test.com","1655564467330","-1.0","-1.0","0.0","204"
"Ben.Abram@test.com","1655564467330","0.0","-1.0","-1.0","204"
"Suresh.Harris@test.com","1655564468595","1.0","-1.0","0.0","298"
"Suresh.Harris@test.com","1655564468595","1.0","0.0","0.0","298"
"Danny.Jackson@test.com","1655564469282","-1.0","1.0","-1.0","226"
"Danny.Jackson@test.com","1655564469282","-1.0","-1.0","-1.0","226"
"Manoj.Jackson@test.com","1655564469282","0.0","1.0","0.0","226"
"Manoj.Jackson@test.com","1655564469282","0.0","-1.0","-1.0","226"
"Manoj.Jackson@test.com","1655564469282","1.0","1.0","-1.0","226"
"Danny.Jackson@test.com","1655564469282","-1.0","1.0","-1.0","222"
"Danny.Jackson@test.com","1655564469282","-1.0","-1.0","-1.0","222"
"Manoj.Jackson@test.com","1655564469282","0.0","1.0","0.0","222"
"Manoj.Jackson@test.com","1655564469282","0.0","-1.0","-1.0","222"
"Manoj.Jackson@test.com","1655564469282","1.0","1.0","-1.0","222"
"Jacob.Clayton@test.com","1655564469478","1.0","1.0","0.0","276"
"Jacob.Clayton@test.com","1655564469478","-1.0","1.0","0.0","276"
"Jacob.Clayton@test.com","1655564469478","-1.0","-1.0","-1.0","276"
"David.Davis@test.com","1655564470298","0.0","1.0","0.0","245"
"David.Davis@test.com","1655564470298","-1.0","0.0","-1.0","245"
"David.Davis@test.com","1655564470298","-1.0","1.0","0.0","245"
"Liz.Wu@test.com","1655564470653","1.0","1.0","-1.0","226"
"Liz.Wu@test.com","1655564470653","0.0","1.0","-1.0","226"
"Liz.Wu@test.com","1655564470653","1.0","1.0","0.0","226"
"Frank.Smith@test.com","1655564470811","1.0","1.0","-1.0","203"
"Frank.Smith@test.com","1655564470811","1.0","0.0","-1.0","203"
"Frank.Smith@test.com","1655564470811","1.0","-1.0","-1.0","203"
"Danny.Anandh@test.com","1655564471894","0.0","1.0","0.0","209"
"Danny.Anandh@test.com","1655564471894","0.0","0.0","-1.0","209"
"Danny.Anandh@test.com","1655564471894","-1.0","1.0","0.0","209"
"Larry.Davis@test.com","1655564472494","1.0","-1.0","-1.0","245"
"Larry.Davis@test.com","1655564472494","-1.0","0.0","0.0","245"
"Larry.Davis@test.com","1655564472494","1.0","0.0","-1.0","245"
"Christina.Lincoln@test.com","1655564472955","0.0","0.0","-1.0","235"
"Christina.Lincoln@test.com","1655564472955","0.0","1.0","0.0","235"
"Christina.Lincoln@test.com","1655564472955","-1.0","0.0","-1.0","235"
"Edward.Gonzalez@test.com","1655564473464","-1.0","0.0","0.0","222"
"Edward.Gonzalez@test.com","1655564473464","-1.0","-1.0","-1.0","222"
"Edward.Gonzalez@test.com","1655564473464","-1.0","1.0","-1.0","222"
"Jason.Clayton@test.com","1655564474272","0.0","0.0","-1.0","271"
"Jason.Clayton@test.com","1655564474272","1.0","1.0","-1.0","271"
"Jason.Clayton@test.com","1655564474272","0.0","1.0","-1.0","271"
"Jerry.Habschied@test.com","1655564474446","1.0","0.0","0.0","239"
"Jerry.Habschied@test.com","1655564474446","1.0","-1.0","-1.0","239"
"Jerry.Habschied@test.com","1655564474446","0.0","0.0","0.0","239"
"Danny.Anandh@test.com","1655564474527","1.0","0.0","0.0","256"
"Danny.Anandh@test.com","1655564474527","0.0","0.0","0.0","256"
"Danny.Anandh@test.com","1655564474527","-1.0","0.0","-1.0","256"
"John.Smith@test.com","1655564474599","-1.0","1.0","0.0","222"
"John.Smith@test.com","1655564474599","0.0","0.0","0.0","222"
"John.Smith@test.com","1655564474599","-1.0","-1.0","-1.0","222"
"Bobby.Doshi@test.com","1655564474599","1.0","0.0","-1.0","222"
"Bobby.Doshi@test.com","1655564474599","-1.0","1.0","-1.0","222"
"Bobby.Doshi@test.com","1655564474599","0.0","0.0","0.0","222"
"John.Smith@test.com","1655564474599","-1.0","1.0","0.0","254"
"John.Smith@test.com","1655564474599","0.0","0.0","0.0","254"
"John.Smith@test.com","1655564474599","-1.0","-1.0","-1.0","254"
"Bobby.Doshi@test.com","1655564474599","1.0","0.0","-1.0","254"
"Bobby.Doshi@test.com","1655564474599","-1.0","1.0","-1.0","254"
"Bobby.Doshi@test.com","1655564474599","0.0","0.0","0.0","254"
"Spencer.Gonzalez@test.com","1655564475707","-1.0","0.0","-1.0","238"
"Spencer.Gonzalez@test.com","1655564475707","-1.0","0.0","0.0","238"
"Spencer.Gonzalez@test.com","1655564475707","1.0","-1.0","-1.0","238"
"Spencer.Harris@test.com","1655564475717","0.0","0.0","-1.0","218"
"Spencer.Harris@test.com","1655564475717","1.0","-1.0","0.0","218"
"Spencer.Harris@test.com","1655564475717","0.0","1.0","-1.0","218"
"Trevor.Howard@test.com","1655564477162","-1.0","-1.0","0.0","220"
"Trevor.Howard@test.com","1655564477162","0.0","-1.0","0.0","220"
"Trevor.Howard@test.com","1655564477162","0.0","1.0","-1.0","220"
"Edward.Jefferson@test.com","1655564477772","0.0","0.0","-1.0","218"
"Edward.Jefferson@test.com","1655564477772","1.0","0.0","0.0","218"
"Neeraj.Davis@test.com","1655564478327","-1.0","1.0","0.0","248"
"Neeraj.Davis@test.com","1655564478327","-1.0","1.0","-1.0","248"
"Ben.Doshi@test.com","1655564478369","-1.0","1.0","-1.0","296"
"Ben.Doshi@test.com","1655564478369","0.0","-1.0","-1.0","296"
"Ben.Doshi@test.com","1655564478369","0.0","0.0","-1.0","296"
"Dan.Anderson@test.com","1655564478607","1.0","-1.0","0.0","282"
"Dan.Anderson@test.com","1655564478607","-1.0","1.0","0.0","282"
"Dan.Anderson@test.com","1655564478607","-1.0","-1.0","-1.0","282"
"Bobby.Gonzalez@test.com","1655564478664","-1.0","-1.0","0.0","233"
"Bobby.Gonzalez@test.com","1655564478664","-1.0","0.0","0.0","233"
"Bobby.Gonzalez@test.com","1655564478664","0.0","-1.0","0.0","233"
"Lyn.Anandh@test.com","1655564479271","0.0","1.0","-1.0","255"
"Lyn.Anandh@test.com","1655564479271","1.0","0.0","0.0","255"
"Lyn.Anandh@test.com","1655564479271","1.0","1.0","-1.0","255"
"Travis.Clayton@test.com","1655564479419","0.0","1.0","-1.0","261"
"Travis.Clayton@test.com","1655564479419","1.0","-1.0","-1.0","261"
"Travis.Clayton@test.com","1655564479419","0.0","-1.0","-1.0","261"
"Sarah.Anandh@test.com","1655564479678","-1.0","1.0","0.0","215"
"Sarah.Anandh@test.com","1655564479678","-1.0","0.0","-1.0","215"
"Sarah.Anandh@test.com","1655564479678","-1.0","-1.0","-1.0","215"
"Liz.Wu@test.com","1655564480151","-1.0","0.0","-1.0","227"
"Liz.Wu@test.com","1655564480151","-1.0","1.0","0.0","227"
"Liz.Wu@test.com","1655564480151","-1.0","-1.0","0.0","227"
